1206.867188	3.523357	0.000000	
1210.265259	3.522734	0.000000	
1213.663818	3.522111	0.000000	
1217.063110	3.521495	0.000000	
1220.462891	3.520892	0.000000	
1223.863281	3.520288	0.000000	
1227.264282	3.519684	0.000000	
1230.665894	3.519096	0.000000	
1234.068115	3.518512	0.000000	
1237.470947	3.517927	0.000000	
1240.874268	3.517347	0.000000	
1244.278198	3.516781	0.000000	
1247.682861	3.516214	0.000000	
1251.088013	3.515648	0.000000	
1254.493774	3.515092	0.000000	
1257.900146	3.514544	0.000000	
1261.307007	3.513996	0.000000	
1264.714600	3.513448	0.000000	
1268.122803	3.512915	0.000000	
1271.531494	3.512384	0.000000	
1274.940674	3.511854	0.000000	
1278.350708	3.511323	0.000000	
1281.761230	3.510810	0.000000	
1285.172363	3.510297	0.000000	
1288.584106	3.509784	0.000000	
1291.996338	3.509272	0.000000	
1295.409302	3.508776	0.000000	
1298.822754	3.508279	0.000000	
1302.236816	3.507783	0.000000	
1305.651611	3.507288	0.000000	
1309.066772	3.506808	0.000000	
1312.482666	3.506327	0.000000	
1315.899170	3.505847	0.000000	
1319.316162	3.505367	0.000000	
1322.733887	3.504903	0.000000	
1326.152100	3.504439	0.000000	
1329.571045	3.503975	0.000000	
1332.990479	3.503510	0.000000	
1336.410522	3.503061	0.000000	
1339.831177	3.502612	0.000000	
1343.252441	3.502164	0.000000	
1346.674194	3.501715	0.000000	
1350.096680	3.501276	0.000000	
1353.519775	3.500843	0.000000	
1356.943359	3.500410	0.000000	
1360.367554	3.499976	0.000000	
1363.792358	3.499547	0.000000	
1367.217896	3.499128	0.000000	
1370.643799	3.498709	0.000000	
1374.070435	3.498290	0.000000	
1377.497681	3.497871	0.000000	
1380.925537	3.497465	0.000000	
1384.353882	3.497061	0.000000	
1387.782959	3.496656	0.000000	
1391.212524	3.496252	0.000000	
1394.642700	3.495853	0.000000	
1398.073486	3.495463	0.000000	
1401.504761	3.495073	0.000000	
1404.936768	3.494682	0.000000	
1408.369385	3.494292	0.000000	
1411.802490	3.493912	0.000000	
1415.236328	3.493535	0.000000	
1418.670654	3.493158	0.000000	
1422.105713	3.492781	0.000000	
1425.541260	3.492405	0.000000	
1428.977417	3.492042	0.000000	
1432.414185	3.491678	0.000000	
1435.851563	3.491315	0.000000	
1439.289551	3.490951	0.000000	
1442.728149	3.490591	0.000000	
1446.167236	3.490240	0.000000	
1449.607056	3.489890	0.000000	
1453.047363	3.489540	0.000000	
1456.488281	3.489189	0.000000	
1459.929810	3.488842	0.000000	
1463.371948	3.488505	0.000000	
1466.814697	3.488167	0.000000	
1470.258057	3.487829	0.000000	
1473.702026	3.487491	0.000000	
1477.146606	3.487156	0.000000	
1480.591675	3.486830	0.000000	
1484.037354	3.486505	0.000000	
1487.483765	3.486179	0.000000	
1490.930664	3.485853	0.000000	
1494.378174	3.485528	0.000000	
1497.826416	3.485214	0.000000	
1501.275146	3.484901	0.000000	
1504.724365	3.484587	0.000000	
1508.174316	3.484273	0.000000	
1511.624756	3.483959	0.000000	
1515.075928	3.483655	0.000000	
1518.527710	3.483353	0.000000	
1521.979980	3.483051	0.000000	
1525.432861	3.482749	0.000000	
1528.886475	3.482447	0.000000	
1532.340576	3.482150	0.000000	
1535.795288	3.481859	0.000000	
1539.250610	3.481568	0.000000	
1542.706543	3.481277	0.000000	
1546.163086	3.480987	0.000000	
1549.620117	3.480696	0.000000	
1553.077881	3.480415	0.000000	
1556.536255	3.480135	0.000000	
1559.995117	3.479855	0.000000	
1563.454590	3.479575	0.000000	
1566.914795	3.479295	0.000000	
1570.375488	3.479017	0.000000	
1573.836670	3.478748	0.000000	
1577.298584	3.478479	0.000000	
1580.761230	3.478209	0.000000	
1584.224365	3.477940	0.000000	
1587.687988	3.477670	0.000000	
1591.152344	3.477406	0.000000	
1594.617310	3.477147	0.000000	
1598.082764	3.476888	0.000000	
1601.548950	3.476630	0.000000	
1605.015625	3.476371	0.000000	
1608.482910	3.476113	0.000000	
1611.950806	3.475858	0.000000	
1615.419312	3.475610	0.000000	
1618.888428	3.475361	0.000000	
1622.358154	3.475112	0.000000	
1625.828491	3.474863	0.000000	
1629.299438	3.474614	0.000000	
1632.770874	3.474369	0.000000	
1636.243042	3.474130	0.000000	
1639.715820	3.473892	0.000000	
1643.189087	3.473653	0.000000	
1646.663086	3.473414	0.000000	
1650.137451	3.473175	0.000000	
1653.612671	3.472937	0.000000	
1657.088501	3.472708	0.000000	
1660.564697	3.472479	0.000000	
1664.041626	3.472250	0.000000	
1667.519165	3.472020	0.000000	
1670.997314	3.471791	0.000000	
1674.476196	3.471561	0.000000	
1677.955444	3.471338	0.000000	
1681.435303	3.471118	0.000000	
1684.915771	3.470898	0.000000	
1688.397095	3.470678	0.000000	
